연도,시간,위도,경도,진앙,규모,place
1960-01-15,오전 9:30:16,-15.082,-75.383,35,6.9,near the coast of central Peru
1960-01-13,오후 3:40:22,-15.877,-73.059,35,7.5,southern Peru
1960-01-09,오전 7:24:04,36.475,70.14,222.5,6.6,"Hindu Kush region, Afghanistan"
1959-12-27,오후 3:53:00,55.978,162.878,27.9,6.6,"near the east coast of the Kamchatka Peninsula, Russia"
1959-12-26,오후 10:02:39,52.218,160.241,47.1,6.5,"off the east coast of the Kamchatka Peninsula, Russia"
1959-12-21,오전 11:19:19,13.923,51.623,35,6.6,Gulf of Aden
1959-12-14,오후 11:22:04,-59.903,-25.939,35,6.9,South Sandwich Islands region
1959-11-26,오후 11:09:31,-5.423,102.805,45.9,6.5,"southern Sumatra, Indonesia"
1959-11-19,오전 11:08:49,-5.91,146.493,128.2,7,"eastern New Guinea region, Papua New Guinea"
1959-11-15,오후 5:08:47,37.754,20.512,24.5,6.6,Ionian Sea
1959-10-26,오전 7:35:09,37.531,143.058,11.6,6.5,"off the east coast of Honshu, Japan"
1959-10-15,오전 6:15:39,0.007,119.99,24.2,6.5,"Minahasa, Sulawesi, Indonesia"
1959-09-25,오전 2:36:54,21.875,121.249,35,6.6,Taiwan region
1959-09-15,오전 11:05:37,-22.053,-179.323,585.5,6.9,south of the Fiji Islands
1959-09-15,오전 5:59:44,-28.665,-176.681,17.4,6.7,Kermadec Islands region
1959-09-14,오후 10:23:53,-28.73,-177.09,0,6.5,Kermadec Islands region
1959-09-14,오후 2:09:46,-28.725,-177.075,35,7.8,Kermadec Islands region
1959-08-26,오전 8:25:35,18.16,-94.41,23.8,6.7,"offshore Veracruz, Mexico"
1959-08-24,오후 9:30:55,-10.506,161.336,35,6.7,Solomon Islands
1959-08-18,오전 6:37:19,44.566,-110.655,15,7.3,"Yellowstone National Park, Wyoming"
1959-08-18,오전 12:34:03,21.987,121.533,174.5,6.6,Taiwan region
1959-08-17,오후 9:04:49,-7.893,156.341,35,7.1,Solomon Islands
1959-08-15,오전 8:57:05,21.978,120.95,26.8,7.2,Taiwan region
1959-07-19,오후 3:06:16,-15.087,-70.331,210.1,7.1,southern Peru
1959-07-18,오후 7:55:04,15.753,120.575,156.6,6.7,"Luzon, Philippines"
1959-07-03,오후 5:56:01,-16.292,173.037,60.3,6.6,Fiji region
1959-06-27,오후 7:11:30,41.797,79.954,25,6.5,Kyrgyzstan-Xinjiang border region
1959-06-27,오후 7:04:40,-33.715,179.922,163.1,6.5,south of the Kermadec Islands
1959-06-18,오후 3:31:27,54.19,160.131,0.4,6.6,"near the east coast of the Kamchatka Peninsula, Russia"
1959-06-14,오전 12:11:57,-20.275,-68.827,35,7.5,"Tarapaca, Chile"
1959-05-24,오후 7:17:41,17.456,-97.179,69.6,7,"Oaxaca, Mexico"
1959-05-12,오전 9:46:59,-23.147,-64.937,35,6.6,"Salta, Argentina"
1959-05-04,오전 7:15:46,53.37,159.663,35,8,"near the east coast of the Kamchatka Peninsula, Russia"
1959-04-26,오후 8:40:37,24.682,122.766,117.8,7.5,Taiwan region
1959-03-01,오후 4:49:14,-0.99,134.172,43.5,7,"near the north coast of Papua, Indonesia"
1959-02-15,오전 4:42:40,-59.758,-25.802,35,6.5,South Sandwich Islands region
1959-02-07,오전 9:36:57,-3.786,-81.683,35,6.9,near the coast of northern Peru
1959-01-30,오전 12:19:34,-9.84,160.93,59,6.6,Solomon Islands
1959-01-22,오전 5:10:31,37.557,142.48,32.1,7.2,"off the east coast of Honshu, Japan"
1959-01-13,오전 1:15:27,13.43,146.09,0,6.6,Mariana Islands region
1958-12-10,오전 7:03:01,-36.92,177.02,274,6.6,off the east coast of the North Island of New Zealand
1958-11-12,오후 8:23:32,44.047,148.818,35,7,Kuril Islands
1958-11-08,오전 9:22:55,51.811,159.769,9,6.6,"off the east coast of the Kamchatka Peninsula, Russia"
1958-11-06,오후 10:58:09,44.311,148.65,35,8.4,Kuril Islands
1958-09-25,오전 7:20:06,7.939,-39.353,35,6.5,central Mid-Atlantic Ridge
1958-09-04,오후 9:51:17,-33.826,-70.14,35,6.6,"Region Metropolitana, Chile"
1958-08-16,오후 7:13:50,34.255,47.875,35,6.5,western Iran
1958-08-15,오후 10:29:10,1.556,124.94,77.9,6.9,"Minahasa, Sulawesi, Indonesia"
1958-08-15,오후 7:55:44,53.516,160.227,45,6.6,"near the east coast of the Kamchatka Peninsula, Russia"
1958-08-06,오후 9:09:18,-16.67,-173.06,54,6.6,Tonga
1958-07-26,오후 5:37:14,-13.285,-69.41,614.7,7.2,southern Peru
1958-07-19,오후 6:16:57,-0.719,129.792,35,6.6,"Halmahera, Indonesia"
1958-07-10,오전 6:15:58,58.475,-136.283,15,7.8,Southeastern Alaska
1958-06-29,오전 3:25:47,-15.59,-71.33,171,6.5,southern Peru
1958-06-25,오전 9:36:40,-3.543,144.67,46.7,6.7,"near the north coast of New Guinea, Papua New Guinea"
1958-05-31,오후 7:32:34,-15.324,168.545,11.5,7.1,Vanuatu
1958-05-09,오전 4:20:31,-30.5,-65,200,6.6,"Cordoba, Argentina"
1958-04-14,오후 9:32:34,0.706,-79.575,35,6.6,near the coast of Ecuador
1958-04-13,오후 12:29:08,52.934,160.85,3.2,6.5,"off the east coast of the Kamchatka Peninsula, Russia"
1958-04-07,오후 7:13:27,45.253,98.519,25,6.6,central Mongolia
1958-04-07,오후 6:05:08,38.382,143.332,35,6.7,"off the east coast of Honshu, Japan"
1958-04-07,오후 3:30:44,65.895,-156.343,15,7.3,northern Alaska
1958-03-28,오후 12:06:25,36.557,70.986,184.8,6.6,"Hindu Kush region, Afghanistan"
1958-03-11,오전 12:25:53,23.812,124.163,35,7.2,"southwestern Ryukyu Islands, Japan"
1958-02-22,오전 10:50:29,50.126,-175.5,35,6.5,"Andreanof Islands, Aleutian Islands, Alaska"
1958-02-07,오후 11:23:36,31.573,103.923,15.4,6.6,"eastern Sichuan, China"
1958-02-01,오후 4:10:18,1.458,-79.554,35,6.7,near the coast of Ecuador
1958-01-27,오전 7:44:08,-14.99,-174.1,47,6.6,Samoa Islands region
1958-01-19,오후 2:43:29,1.182,-79.586,35,6.6,near the coast of Ecuador
1958-01-19,오후 2:07:24,0.985,-79.492,18.7,7.8,near the coast of Ecuador
1958-01-15,오후 7:14:30,-16.781,-72.492,69,7,near the coast of southern Peru
1957-12-17,오후 1:50:22,-12.473,166.672,124.2,7.2,Santa Cruz Islands
1957-12-13,오전 1:45:06,34.298,47.718,35,6.8,western Iran
1957-12-13,오전 1:31:58,6.777,-76.791,56.6,6.5,northern Colombia
1957-12-10,오후 2:36:01,-6.563,154.947,23.1,6.6,"Bougainville region, Papua New Guinea"
1957-12-04,오전 3:37:51,45.182,99.219,25,8.1,central Mongolia
1957-11-29,오후 10:19:42,-20.537,-67.229,158.8,7.4,"Potosi, Bolivia"
1957-10-25,오전 10:03:39,50.52,156.54,68,6.6,Kuril Islands
1957-09-28,오후 2:20:02,-20.693,-178.157,586.6,7.2,Fiji region
1957-09-24,오전 8:21:12,5.245,127.123,35,7.7,Philippine Islands region
1957-08-21,오후 3:34:05,43.9,147,100,6.5,Kuril Islands
1957-08-11,오후 9:38:09,-17.9,169.03,17,6.6,Vanuatu
1957-07-28,오전 8:40:10,16.886,-99.288,41.2,7.8,"Guerrero, Mexico"
1957-07-14,오전 8:10:54,-30.061,-177.589,51.1,6.6,"Kermadec Islands, New Zealand"
1957-07-14,오전 6:24:01,-27.139,-177.741,200.6,7,Kermadec Islands region
1957-07-10,오전 9:04:11,7.524,-82.741,10,6.5,south of Panama
1957-07-02,오전 12:42:28,36.069,52.695,35,7.1,northern Iran
1957-07-01,오후 7:30:21,24.444,93.868,35,6.6,"Manipur, India region"
1957-06-27,오전 12:09:32,56.419,116.44,15,7.4,"Chitinskaya Oblast', Russia"
1957-06-22,오후 11:50:30,-2.009,136.684,35,7.3,"near the north coast of Papua, Indonesia"
1957-06-19,오전 8:01:37,-16.388,176.838,41,6.5,Fiji region
1957-06-18,오후 5:56:12,-25.606,170.071,35.9,6.5,southeast of the Loyalty Islands
1957-06-18,오후 2:48:28,14.471,95.679,35,6.5,"Andaman Islands, India region"
1957-06-13,오전 10:40:43,51.518,-175.156,17.8,6.7,"Andreanof Islands, Aleutian Islands, Alaska"
1957-06-11,오후 6:49:31,17.885,120.204,35,6.6,"Luzon, Philippines"
1957-06-11,오후 2:49:44,-30.802,-177.947,47.9,6.9,"Kermadec Islands, New Zealand"
1957-06-10,오전 3:13:17,13.09,143.91,151,6.6,Guam region
1957-06-10,오전 1:00:06,-8.948,117.892,57.9,6.5,"Sumbawa region, Indonesia"
1957-05-26,오전 6:33:35,40.669,31.038,17.2,7.2,western Turkey
1957-05-21,오전 1:12:04,21.759,144.281,100.8,6.9,Mariana Islands region
1957-05-12,오전 11:29:05,-9.01,107.24,0,6.5,"south of Java, Indonesia"
1957-04-25,오전 2:25:41,36.355,28.698,35,7.1,"Dodecanese Islands, Greece"
1957-04-24,오후 7:10:12,36.319,28.733,35,6.7,"Dodecanese Islands, Greece"
1957-04-21,오후 9:12:28,6.913,-72.053,15.4,6.9,northern Colombia
1957-04-19,오후 10:19:35,52.094,-166.235,35,6.5,"Fox Islands, Aleutian Islands, Alaska"
1957-04-19,오후 3:44:58,51.171,-168.253,26.3,6.5,"Fox Islands, Aleutian Islands, Alaska"
1957-04-16,오전 4:04:09,-4.514,107.274,601.7,7.2,Java Sea
1957-04-14,오후 7:18:05,-15.397,-173.138,35,7.5,Tonga
1957-04-10,오전 11:30:03,55.794,-153.823,25,6.9,south of Alaska
1957-04-09,오전 12:24:43,30.566,138.394,453.9,6.6,"Izu Islands, Japan region"
1957-04-05,오전 7:30:28,-26.623,-177.078,90.7,6.5,south of the Fiji Islands
1957-03-29,오전 5:10:36,53.331,-166.892,43.2,6.5,"Fox Islands, Aleutian Islands, Alaska"
1957-03-23,오전 5:12:42,-5.492,130.913,126.7,7.1,Banda Sea
1957-03-22,오후 2:21:13,53.695,-165.691,42.4,7.1,"Fox Islands, Aleutian Islands, Alaska"
1957-03-19,오후 12:50:57,51.821,-174.634,7,6.5,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-16,오전 2:34:18,51.516,-178.782,31.5,7.1,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-14,오후 2:47:51,51.332,-176.62,35,7.2,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-13,오후 3:42:13,51.463,-178.559,35,6.7,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-12,오전 11:44:59,51.74,-176.665,32.2,7.1,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-11,오후 2:55:25,51.407,-178.447,32.7,6.9,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-11,오전 9:58:51,52.539,-168.896,35.6,7.1,"Fox Islands, Aleutian Islands, Alaska"
1957-03-11,오전 3:12:46,51.058,-176.929,17.3,6.6,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-10,오전 3:06:15,51.98,-173.936,12.4,6.6,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-09,오후 8:39:23,52.474,-169.484,31.3,7.2,"Fox Islands, Aleutian Islands, Alaska"
1957-03-09,오후 2:22:33,51.587,-175.419,35,8.6,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-08,오후 12:21:15,39.311,22.713,7.6,6.7,Greece
1957-03-08,오후 12:14:16,39.201,22.744,6.3,6.6,Greece
1957-02-23,오후 8:26:17,23.866,121.493,50.4,7.2,Taiwan
1957-02-10,오후 10:51:00,10.004,125.974,49.7,6.6,"Leyte, Philippines"
1957-02-10,오후 10:32:23,10.263,126.134,37.3,6.5,Philippine Islands region
1957-01-03,오후 12:48:28,43.85,130.771,576.4,6.9,"Jilin-Heilongjiang border region, China"
1957-01-02,오전 4:03:32,52.47,-168.525,8.9,6.5,"Fox Islands, Aleutian Islands, Alaska"
1957-01-02,오전 3:48:53,52.75,-167.855,25.8,6.7,"Fox Islands, Aleutian Islands, Alaska"
1957-01-02,오전 2:17:40,52.449,-168.172,12.3,6.7,"Fox Islands, Aleutian Islands, Alaska"
1956-12-27,오전 12:14:11,-23.41,-176.882,195.7,7,south of the Fiji Islands
1956-12-21,오전 8:58:59,51.386,-130.719,15,6.5,"Haida Gwaii Region, Canada"
1956-12-18,오전 2:31:11,-25.502,-70.172,44.7,6.9,"Antofagasta, Chile"
1956-11-28,오후 7:27:20,49.166,155.375,63.8,6.5,Kuril Islands
1956-11-04,오전 7:05:46,-22.181,-175.645,35.4,6.6,Tonga region
1956-10-31,오후 2:03:49,27.299,54.407,35,6.6,southern Iran
1956-10-28,오전 3:28:45,-33.389,-178.683,49.4,6.6,south of the Kermadec Islands
1956-10-24,오후 2:42:16,11.619,-86.436,35,7.2,near the coast of Nicaragua
1956-10-23,오전 8:41:28,13.59,120.58,115,6.5,"Mindoro, Philippines"
1956-10-11,오전 2:24:37,45.904,150.607,101.4,7.3,Kuril Islands
1956-09-29,오후 11:20:55,35.635,140.323,66.6,6.7,"near the east coast of Honshu, Japan"
1956-08-09,오후 11:00:49,-16.12,-174.799,284.7,6.5,Tonga
1956-07-23,오후 7:26:01,-23.65,-112.07,0,6.6,Easter Island region
1956-07-18,오전 6:19:32,-5.048,130.358,106.2,7.2,Banda Sea
1956-07-17,오전 7:34:11,-6.929,126.073,446.9,6.6,Banda Sea
1956-07-16,오후 3:07:08,22.085,95.821,25.2,7.1,Myanmar
1956-07-09,오전 9:56:13,19.769,-72.951,45.6,6.7,Haiti region
1956-07-09,오전 3:24:07,36.508,25.956,35,6.7,"Dodecanese Islands, Greece"
1956-07-09,오전 3:11:45,36.583,26.041,35,7.8,"Dodecanese Islands, Greece"
1956-06-23,오전 2:18:06,56.258,163.515,19.8,6.5,"near the east coast of the Kamchatka Peninsula, Russia"
1956-06-09,오후 11:13:56,35.031,67.476,35,7.6,central Afghanistan
1956-06-09,오전 10:08:30,-30.238,-71.445,29.1,6.6,"Coquimbo, Chile"
1956-05-23,오후 8:48:29,-15.523,-178.589,402.5,7.2,Fiji region
1956-04-10,오후 1:16:08,-2.923,102.236,133,6.6,"southern Sumatra, Indonesia"
1956-04-06,오전 7:11:37,36.383,70.762,206,6.6,"Hindu Kush region, Afghanistan"
1956-03-13,오후 1:13:27,7.904,-81.829,35,6.7,Panama
1956-03-03,오전 12:05:33,-15.26,-173.52,35,6.5,Tonga
1956-02-18,오전 7:34:24,30.173,138.275,480.2,7.1,"Izu Islands, Japan region"
1956-02-09,오후 2:32:42,31.705,-116.059,15,6.6,"Baja California, Mexico"
1956-02-01,오후 1:41:52,18.853,145.06,379.9,7,"Pagan region, Northern Mariana Islands"
1956-01-31,오전 9:17:12,-3.421,152.035,362.1,6.9,"New Ireland region, Papua New Guinea"
1956-01-16,오후 11:37:45,-0.819,-80.281,35,6.9,near the coast of Ecuador
1956-01-10,오전 8:52:33,-26.215,-174.972,35,6.9,south of Tonga
1956-01-08,오후 8:54:21,-19.051,-70.631,43.3,6.7,"near the coast of Tarapaca, Chile"
1955-12-07,오후 3:03:12,26.4,142.7,0,6.7,"Bonin Islands, Japan region"
1955-12-06,오전 4:31:00,-20.2,-70.2,0,6.5,"near the coast of Tarapaca, Chile"
1955-11-23,오전 6:29:30,50.7,157.2,33,6.8,Kuril Islands
1955-11-22,오전 3:24:04,-24.4,-122.6,0,6.6,southern East Pacific Rise
1955-11-17,오전 6:53:34,-26.2,-70.2,64,6.5,"Atacama, Chile"
1955-11-10,오전 1:44:05,-15.547,-173.637,66.4,7,Tonga
1955-11-04,오후 10:44:05,-34.4,-70.1,128,6.5,"Libertador General Bernardo O'Higgins, Chile"
1955-10-13,오전 9:26:56,-10.054,160.797,100,7.1,Solomon Islands
1955-10-10,오전 8:57:50,-5.04,152.711,25,7.3,"New Britain region, Papua New Guinea"
1955-09-26,오전 8:28:31,15.9,-92.2,223,6.7,"Chiapas, Mexico"
1955-09-23,오후 3:06:18,26.6,101.7,0,6.9,"Sichuan-Yunnan border region, China"
1955-09-22,오전 3:25:07,23.9,122.5,0,6.6,Taiwan region
1955-09-15,오후 12:30:30,-4.8,134.2,0,6.5,"near the south coast of Papua, Indonesia"
1955-09-12,오전 6:09:24,32.2,29.6,33,6.5,eastern Mediterranean Sea
1955-08-28,오후 8:13:36,13.8,-90.8,64,6.6,offshore Guatemala
1955-08-21,오후 5:34:15,-3.1,137.5,128,6.7,"Papua, Indonesia"
1955-08-16,오전 11:47:04,-6.2,155,192,6.9,"Bougainville region, Papua New Guinea"
1955-08-06,오전 8:31:13,-20.985,-177.41,185,7,Fiji region
1955-07-17,오후 9:58:23,54.4,-168.3,0,6.7,"Fox Islands, Aleutian Islands, Alaska"
1955-07-16,오전 7:07:10,37.6,27.2,0,6.6,western Turkey
1955-07-06,오전 1:54:24,51.4,157.5,64,6.6,"near the east coast of the Kamchatka Peninsula, Russia"
1955-06-20,오후 12:07:31,51.4,-179.5,33,6.6,"Andreanof Islands, Aleutian Islands, Alaska"
1955-06-02,오전 12:18:57,51.4,-179.8,0,6.5,"Andreanof Islands, Aleutian Islands, Alaska"
1955-05-30,오후 12:31:43,24.227,142.441,553.1,7.1,"Volcano Islands, Japan region"
1955-05-28,오전 6:20:41,-30.8,-65.198,192,6.5,"Cordoba, Argentina"
1955-05-26,오후 4:23:13,-10,160.7,0,6.6,Solomon Islands
1955-05-17,오후 2:49:54,6.748,93.73,25,7.2,"Nicobar Islands, India region"
1955-05-14,오전 6:04:17,27.6,139.9,477,6.5,"Bonin Islands, Japan region"
1955-05-11,오전 11:04:01,-0.2,-77.8,0,6.6,Ecuador
1955-04-22,오후 4:27:38,46,150.5,128,6.5,Kuril Islands
1955-04-19,오후 8:24:06,-29.9,-71.6,0,6.9,"offshore Coquimbo, Chile"
1955-04-17,오후 6:35:31,52.2,159.7,64,6.6,"off the east coast of the Kamchatka Peninsula, Russia"
1955-04-15,오전 4:13:25,39.9,74.7,0,6.7,"southern Xinjiang, China"
1955-04-15,오전 3:40:58,39.833,74.66,35,7.1,"southern Xinjiang, China"
1955-04-14,오전 1:29:03,30.01,101.706,16.3,7.5,"western Sichuan, China"
1955-04-05,오후 3:09:19,25.2,-109.6,0,6.6,Gulf of California
1955-03-31,오후 6:17:11,7.594,122.825,35,7.3,"Mindanao, Philippines"
1955-03-22,오후 2:05:06,-9.191,91.76,15,6.9,South Indian Ocean
1955-03-18,오전 12:06:52,54.202,161.225,63.4,7.2,"near the east coast of the Kamchatka Peninsula, Russia"
1955-03-14,오후 1:12:13,52.767,-173.402,143.6,6.5,"Andreanof Islands, Aleutian Islands, Alaska"
1955-02-27,오후 8:43:26,-28.424,-175.548,20,7.8,Kermadec Islands region
1955-01-13,오전 2:03:49,52.826,-167.443,34.9,6.7,"Fox Islands, Aleutian Islands, Alaska"
1955-01-08,오전 7:34:08,-12.384,166.529,300,6.6,Santa Cruz Islands
1955-01-05,오후 11:42:11,-16.08,167.402,25,6.6,Vanuatu
1955-01-05,오후 5:48:41,-16.291,167.361,21.3,6.7,Vanuatu
1955-01-05,오전 12:50:21,-49.658,163.01,35,7.1,"Auckland Islands, New Zealand region"
1954-12-16,오전 11:11:33,39.2,-118,0,6.7,Nevada
1954-12-16,오전 11:07:14,39.209,-118.173,20,7.1,Nevada
1954-11-25,오전 11:16:36,40.5,-125.6,0,6.5,offshore Northern California
1954-10-21,오전 12:10:09,-41.3,80.2,0,6.5,Mid-Indian Ridge
1954-10-03,오전 11:18:47,60.7,-150.3,64,6.6,"Kenai Peninsula, Alaska"
1954-10-03,오전 2:47:22,-10.7,165.9,0,6.7,Santa Cruz Islands
1954-10-01,오전 2:55:35,-10.9,166.2,0,6.6,Santa Cruz Islands
1954-09-17,오전 11:03:21,-21.414,-176.545,248.4,7,Fiji region
1954-09-15,오후 5:56:09,-17.8,-178.6,540,6.7,Fiji region
1954-09-13,오전 2:10:00,-20.5,-175.8,128,6.5,Tonga
1954-09-09,오전 1:04:37,36.2,1.6,0,6.5,northern Algeria
1954-08-24,오전 5:51:30,39.5,-118.3,0,6.6,Nevada
1954-08-18,오전 4:42:26,-21.2,-176,160,6.7,Tonga
1954-07-31,오전 12:59:57,38.7,104.2,0,6.5,"western Nei Mongol, China"
1954-07-06,오전 11:13:18,39.5,-118.5,0,6.5,Nevada
1954-07-06,오전 8:04:37,46.6,153.4,33,6.5,Kuril Islands
1954-07-03,오후 10:31:30,-6.6,105.6,96,6.9,"Sunda Strait, Indonesia"
1954-07-02,오전 2:45:09,13,123.9,0,6.6,"Masbate region, Philippines"
1954-06-15,오후 1:30:03,-5.4,-76.7,128,6.5,northern Peru
1954-06-07,오전 10:15:40,-3.6,152.5,477,6.6,"New Ireland region, Papua New Guinea"
1954-06-06,오후 4:50:38,-3.4,135.5,0,6.6,"Papua, Indonesia"
1954-05-14,오후 10:39:25,36,137.4,223,6.6,"eastern Honshu, Japan"
1954-05-03,오후 3:29:43,51.9,159.8,0,6.5,"off the east coast of the Kamchatka Peninsula, Russia"
1954-04-30,오후 1:02:42,39.192,22.191,45,6.8,Greece
1954-04-29,오전 11:34:38,29.032,-112.967,15,7.1,"Sonora, Mexico"
1954-04-29,오전 10:49:27,28.9,-112.9,0,6.6,Gulf of California
1954-04-17,오후 8:10:37,51.7,-179.4,0,6.5,"Andreanof Islands, Aleutian Islands, Alaska"
1954-03-31,오후 6:25:50,12.369,57.999,26.5,7.1,Owen Fracture Zone region
1954-03-29,오전 6:17:07,37.008,-3.528,624.8,7,Spain
1954-03-28,오전 4:47:53,39.1,41,0,6.8,eastern Turkey
1954-03-21,오후 11:42:14,24.305,95.136,180,7.4,Myanmar
1954-03-03,오전 6:02:58,-5.667,142.537,15,6.9,"New Guinea, Papua New Guinea"
1954-02-22,오후 12:03:32,-57.061,-26.854,75,7,South Sandwich Islands region
1954-02-20,오후 6:35:03,-7.233,124.364,520.2,7,Banda Sea
1954-02-19,오후 7:07:50,-30.194,-177.276,30,6.7,"Kermadec Islands, New Zealand"
1954-02-19,오전 12:40:31,11.7,-86.9,0,6.6,near the coast of Nicaragua
1954-02-11,오전 12:30:19,38.878,101.225,25.2,7.1,"Gansu, China"
1954-02-05,오전 9:19:48,-4.6,153.5,0,6.5,"New Ireland region, Papua New Guinea"
1954-02-01,오전 1:06:59,24.279,143.986,46.1,6.8,"Volcano Islands, Japan region"
1954-01-13,오전 12:13:09,-49,165.8,0,6.7,off the west coast of the South Island of New Zealand
1954-01-12,오후 2:20:30,-48.2,164.2,0,6.5,off the west coast of the South Island of New Zealand
1954-01-12,오후 2:16:25,-48.2,164.2,0,6.5,off the west coast of the South Island of New Zealand
1953-12-25,오전 1:51:37,52.3,159.6,64,6.7,"off the east coast of the Kamchatka Peninsula, Russia"
1953-12-12,오후 5:31:28,-3.619,-80.857,20,7.5,Peru-Ecuador border region
1953-12-07,오전 2:05:39,-22.54,-68.832,100,7.2,"Antofagasta, Chile"
1953-12-01,오전 5:08:50,29.1,128.399,223,6.6,"northwest of the Ryukyu Islands, Japan"
1953-11-26,오전 8:14:17,34.75,141.75,33,6.6,"off the east coast of Honshu, Japan"
1953-11-25,오후 5:48:53,34.015,141.817,15,7.9,"off the east coast of Honshu, Japan"
1953-11-17,오후 1:29:54,13.395,-92.099,20,6.9,offshore Guatemala
1953-11-13,오후 7:15:40,-13,166.4,0,6.5,Santa Cruz Islands
1953-11-10,오후 11:40:24,51.116,157.499,36.2,7,"near the east coast of the Kamchatka Peninsula, Russia"
1953-11-04,오전 3:49:12,-13.006,166.343,33.3,7.5,Vanuatu
1953-10-27,오후 6:20:47,-19.5,-66.5,287,6.5,"Potosi, Bolivia"
1953-10-14,오후 2:47:23,42.8,144.6,128,6.7,"Hokkaido, Japan region"
1953-10-11,오후 1:08:33,50,156.4,33,6.6,Kuril Islands
1953-10-05,오전 4:31:43,54.1,161,0,6.6,"near the east coast of the Kamchatka Peninsula, Russia"
1953-09-30,오후 11:04:11,22,-107.5,0,6.5,"off the coast of Nayarit, Mexico"
1953-09-29,오전 1:36:47,-37.506,176.879,305,7,North Island of New Zealand
1953-09-23,오전 2:14:38,50,156.4,64,6.6,Kuril Islands
1953-09-17,오후 9:11:41,-20.5,-174,100,6.5,Tonga
1953-09-14,오전 12:26:36,-18.3,178.2,33,6.6,Fiji
1953-09-04,오전 7:23:09,50.6,156.7,64,6.5,Kuril Islands
1953-08-13,오전 9:23:27,-21.5,170.2,128,6.6,southeast of the Loyalty Islands
1953-08-12,오전 9:23:55,38.137,20.76,20,7.2,Greece
1953-08-11,오전 3:32:22,38.3,20.8,0,6.6,Greece
1953-07-26,오후 4:53:20,17.8,145.6,192,6.7,"Alamagan region, Northern Mariana Islands"
1953-07-02,오전 6:57:01,-19.225,169.602,245,7.4,Vanuatu
1953-06-26,오전 5:42:54,-8.777,124.005,25,6.7,"Kepulauan Alor, Indonesia"
1953-06-25,오전 10:45:02,-8.809,123.412,25,6.9,"Flores region, Indonesia"
1953-06-25,오전 10:43:53,-9.2,123,0,6.8,South Pacific Ocean
1953-05-31,오후 7:58:39,19.4,-70.4,33,6.7,Dominican Republic
1953-05-20,오전 10:43:50,0.4,123.7,96,6.5,"Minahasa, Sulawesi, Indonesia"
1953-05-06,오후 5:16:45,-36.901,-72.716,35,7.5,"Bio-Bio, Chile"
1953-04-30,오전 6:26:42,-20.6,169,0,6.5,Vanuatu
1953-04-23,오후 4:24:27,-4.477,153.456,55,7.6,"New Ireland region, Papua New Guinea"
1953-04-14,오후 1:29:26,-8.2,-71,603,6.5,"Acre, Brazil"
1953-03-19,오전 8:27:52,14.061,-61.215,119.5,7.1,"Saint Lucia region, Windward Islands"
1953-03-18,오후 7:06:15,40.121,27.582,9.4,7.2,western Turkey
1953-03-03,오전 11:27:00,-20.6,169,0,6.5,Vanuatu
1953-02-26,오전 11:42:33,-10.944,164.091,35,7.1,Santa Cruz Islands region
1953-02-25,오후 9:16:12,56,-156.2,0,6.6,Alaska Peninsula
1953-02-14,오후 9:48:16,18.5,146,64,6.5,"Pagan region, Northern Mariana Islands"
1953-01-30,오후 9:46:54,-11.9,166.8,96,6.5,Santa Cruz Islands
1953-01-12,오후 5:23:44,50,156.4,64,6.7,Kuril Islands
1953-01-05,오전 10:06:35,49.233,155.455,39.7,7.1,Kuril Islands
1953-01-05,오전 7:48:26,53.483,171.236,20,7.2,"Near Islands, Aleutian Islands, Alaska"
1952-12-24,오후 6:39:40,-5.472,151.779,21.7,7.1,"New Britain region, Papua New Guinea"
1952-12-22,오후 10:24:41,53.8,161.7,0,6.6,"off the east coast of the Kamchatka Peninsula, Russia"
1952-12-17,오후 11:03:57,34.4,24.5,0,6.6,"Crete, Greece"
1952-12-06,오전 10:41:25,-8.238,156.108,35,7.2,Solomon Islands
1952-11-29,오후 11:46:27,56.3,-153.8,0,6.6,"Kodiak Island region, Alaska"
1952-11-29,오전 8:22:42,52.6,160.3,33,6.7,"off the east coast of the Kamchatka Peninsula, Russia"
1952-11-06,오후 7:47:28,-4.545,144.816,49.3,7.1,"near the north coast of New Guinea, Papua New Guinea"
1952-11-04,오후 4:58:27,52.756,160.056,22.1,9,"off the east coast of the Kamchatka Peninsula, Russia"
1952-10-26,오후 3:53:06,39.3,143.7,33,6.5,"off the east coast of Honshu, Japan"
1952-10-03,오전 7:36:49,6.7,-82.5,0,6.5,south of Panama
1952-09-27,오후 7:05:48,50.2,157.3,96,6.5,Kuril Islands
1952-09-21,오전 2:30:39,-22.23,-65.985,271.1,7.1,"Jujuy, Argentina"
1952-09-11,오후 10:26:41,-29.6,-177.1,0,6.8,"Kermadec Islands, New Zealand"
1952-09-09,오후 12:54:42,9.2,-84.2,0,6.7,Costa Rica
1952-08-17,오후 4:02:14,30.81,91.625,35,7.7,eastern Xizang
