연도,국가코드,산림손실면적(ha),산불산림손실면적(ha)
2008,BGR,6448.134767,457.55492341
2008,BHS,1949.2357615,392.02438878
2008,BIH,1551.7883182,235.89755543
2008,BLM,0.14661028625,0
2008,BLR,35896.529445,518.29185192
2008,BLZ,8283.7129379,589.4754366
2008,BMU,0.19589676768,0
2008,BOL,369893.78274,31345.519097
2008,BRA,2444092.6204,167136.18065
2008,BRB,13.71672659,0
2008,BRN,1299.8738345,61.114848434
2008,BTN,775.40216835,124.94558581
2008,BWA,26.063255856,1.1391828508
2008,CAF,31859.904913,71.128550246
2008,CAN,1949008.1367,1064678.5479
2008,CHE,2416.6751064,29.067825608
2008,CHL,123084.55141,15435.371306
2008,CHN,738091.89405,71868.78748
2008,CIV,127583.00664,91.290560764
2008,CMR,35140.908277,70.312761844
2008,COD,404912.23805,1687.967955
2008,COG,17375.027873,120.8600232
2008,COL,231748.07902,10643.736027
2008,COM,34.953598776,0.451789049
2008,CPV,0.29629073655,0
2008,CRI,21890.960487,865.1600513
2008,CUB,17083.664584,1458.6736112
2008,CUW,5.4925180681,0.30107815214
2008,CYM,32.346186779,0.50766711322
2008,CYP,94.79670438,37.989185834
2008,CZE,16873.305426,161.1720136
2008,DEU,61693.490978,351.79645372
2008,DMA,93.373683697,0.96502038287
2008,DNK,6060.8081063,30.149836441
2008,DOM,21612.133595,1729.1610432
2008,DZA,7971.1577493,4893.0497071
2008,ECU,51939.845432,2102.6097189
2008,EGY,81.466829839,36.004250429
2008,ESP,44287.974162,4646.2788238
2008,EST,18296.634989,400.13549302
2008,ETH,24008.628006,54.400207785
2008,FIN,200191.99916,3135.0703902
2008,FJI,2387.2571106,40.64890625
2008,FRA,86955.399925,1354.8421886
2008,GAB,17367.165987,135.38449824
2008,GBR,12503.932985,956.74655654
2008,GEO,745.61796951,204.71190272
2008,GGY,0.50408935039,0.20159792904
2008,GHA,37826.672555,48.974701154
2008,GIN,21481.210624,12.304696557
2008,GLP,134.85936136,0.3699977287
2008,GMB,297.21283618,0.5242558593
2008,GNB,3248.5126796,2.2589154438
2008,GNQ,4821.4452303,11.45713563
2008,GRC,21198.266762,14154.51843
2008,GRD,64.181146564,0.75223015962
2008,GTM,77146.557746,4963.7191947
2008,GUF,5223.3953821,263.83020852
2008,GUY,9459.8378455,422.53061292
2008,HND,43299.345456,3013.1127931
2008,HRV,3890.6905691,227.69296842
2008,HTI,2191.6947981,103.48065391
2008,HUN,8911.0310503,118.01018918
2008,IDN,1396246.2984,59071.529063
2008,IND,78640.777393,2765.0612135
2008,IRL,6924.2286028,322.36094375
2008,IRN,374.20133812,83.663979017
2008,IRQ,17.802913354,0.50728574405
2008,ISR,65.055923084,3.1317173011
2008,ITA,15149.302496,2532.0167879
2008,JAM,2026.9209482,35.576515466
2008,JEY,4.152067043,0
2008,JPN,40838.810029,710.63217352
2008,KAZ,4548.5777463,2093.1515533
2008,KEN,19223.977983,143.46778544
2008,KGZ,106.68695432,62.240067699
2008,KHM,83510.464425,567.07835796
2008,KNA,22.808165807,0.73577702136
2008,KOR,14022.464842,715.81724961
2008,LAO,80584.032226,304.82542573
2008,LBN,393.79677018,121.68407261
2008,LBR,36172.537672,21.064023487
2008,LBY,5.7195771151,2.7949529592
2008,LCA,56.112567672,2.9137011502
2008,LIE,8.2202676821,0.31576570461
2008,LKA,6499.6421043,49.700238143
2008,LSO,5.7864128476,0.13435282158
2008,LTU,15203.279651,105.94385407
2008,LUX,983.52810809,1.5975074755
2008,LVA,29308.397917,134.09485103
2008,MAF,2.9293280649,0.2197021174
2008,MAR,3409.4659974,1070.2771257
2008,MDA,135.05363186,10.714865421
2008,MDG,123502.19401,4019.9678037
2008,MDV,6.6529251536,0
2008,MEX,184333.94566,20531.340855
2008,MKD,3960.4025613,1163.7555995
2008,MLI,105.644876,0.37422696334
2008,MLT,0.93920735227,0.18801054503
2008,MMR,119216.5609,2212.6920788
2008,MNE,1429.1903713,384.6064155
2008,MNG,56001.76436,50952.596663
2008,MOZ,204779.84995,1034.9476857
2008,MSR,6.5639110496,0.29491893966
2008,MTQ,278.12291535,2.4588569337
2008,MUS,188.63573474,0
2008,MWI,9728.0434327,17.088273506
2008,MYS,368259.83639,4380.9591518
2008,MYT,42.791233895,0.30030495685
2008,NAM,33.729200355,2.9726417201
2008,NCL,521.78020264,70.516568308
2008,NGA,27470.582293,46.945630644
2008,NIC,53793.491539,1338.8192128
2008,NLD,1150.7032098,42.249914093
2008,NOR,33815.516684,1408.7814397
2008,NPL,2991.8129733,399.30382934
2008,NZL,61372.307102,1578.8197983
2008,OMN,0.069237456981,0
2008,PAK,995.03152047,488.83328223
2008,PAN,39955.712445,795.06822553
2008,PER,126648.99882,5527.8362603
2008,PHL,38702.776468,661.08511356
2008,PLW,64.544853645,2.8987753883
2008,PNG,71045.287101,1639.2049955
2008,POL,47940.818657,311.23588615
2008,PRI,1215.5051619,12.876251756
2008,PRK,18782.048483,5881.0317526
2008,PRT,33614.77951,1596.656705
2008,PRY,376296.07251,9848.4070213
2008,PSE,2.5462645573,0.65243409475
2008,REU,15.100356275,0
2008,ROU,17535.894726,185.68886172
2008,RUS,3047987.6648,2077044.3543
2008,RWA,1100.5537189,0.53810111304
2008,SDN,55.477088509,0.5293873183
2008,SEN,285.2699202,1.8772668389
2008,SGP,35.456509215,0.4614710284
2008,SLB,8171.1720311,113.41814632
2008,SLE,20924.785073,222.96721578
2008,SLV,3324.6617979,91.652091302
2008,SMR,0.39037321035,0
2008,SOM,250.20504744,0.76789265503
2008,SRB,3260.2216148,416.43763657
2008,SSD,9009.2125795,56.671713517
2008,SUR,7510.5771859,419.54213262
2008,SVK,13465.189254,224.6462254
2008,SVN,1853.8437506,45.872233501
2008,SWE,293724.06359,6676.6090708
2008,SWZ,4582.3279818,38.521724687
2008,SXM,1.6112539789,0
2008,SYR,834.1577424,462.52400709
2008,TCA,61.238414422,1.5022655723
2008,TCD,3402.1114847,1.5994235614
2008,TGO,1171.8768489,0.15221409481
2008,THA,80119.753801,561.40155129
2008,TJK,32.868210735,5.033996335
2008,TKM,74.740218334,10.189225065
2008,TLS,832.80521859,96.593184783
2008,TTO,1269.8981454,18.00869952
2008,TUN,718.40646244,284.52715436
2008,TUR,28891.373876,8309.1556517
2008,TWN,2311.2675643,65.63979815
2008,TZA,164248.22264,222.60241716
2008,UGA,36925.979092,7.3777600942
2008,UKR,53015.602414,1623.1202149
2008,URY,23686.821613,543.58336357
2008,USA,2213710.0396,420603.82689
2008,UZB,43.520427896,5.8093602076
2008,VCT,41.899644693,0.29995587356
2008,VEN,120585.59491,4069.7589901
2008,VGB,7.0152894575,0.21919333145
2008,VIR,40.019194351,0.51232916496
2008,VNM,108304.62305,1063.2835764
2008,VUT,194.05837126,6.5227345692
2008,XAD,2.7935472848,0
2008,XKO,1143.0464853,259.59718899
2008,Z01,267.0250443,63.08938681
2008,Z06,59.270434634,31.575221233
2008,Z07,7044.952734,170.83815864
2008,ZAF,81375.560161,2646.4962467
2008,ZMB,66101.696436,168.61659642
2008,ZNC,40.367932682,11.478607398
2008,ZWE,5427.4895256,70.263652786
2009,ABW,0.37579783816,0
2009,AFG,70.405496924,50.854673197
2009,AGO,165903.41087,350.34024352
2009,AIA,1.9024675802,0
2009,ALA,675.74618802,13.334865317
2009,ALB,1336.9259045,267.44891633
2009,AND,2.8532996052,0.057033792339
2009,ARG,309853.64125,35652.609992
2009,ARM,202.73351745,32.047372891
2009,ATG,61.530094819,0.7344764228
2009,AUS,203709.60043,91427.163949
2009,AUT,15893.424834,110.14986362
2009,AZE,371.83404745,65.003643415
2009,BDI,882.77601845,0.15361669721
2009,BEL,5176.3629585,47.526279608
2009,BEN,4920.3250213,1.5271226758
2009,BES,0.95614435156,0
2009,BFA,4.531714429,0.15097762837
2009,BGD,5624.767739,93.239239585
2009,BGR,6099.5856756,360.45576395
2009,BHS,823.97196244,148.51165953
2009,BIH,1296.334775,178.55633898
2009,BLR,35542.726699,1031.2131794
2009,BLZ,10296.633631,939.19147226
2009,BMU,0.45706411256,0
2009,BOL,225345.92426,15886.07119
2009,BRA,1817715.1123,122384.16156
2009,BRB,13.264936279,0.14982451956
2009,BRN,2169.3972502,202.12419912
2009,BTN,1175.3909058,148.19903746
2009,BWA,41.324631484,1.0049986694
2009,CAF,48252.903221,340.6808002
2009,CAN,1550370.8611,772870.32057
2009,CHE,2273.2221306,12.103603051
2009,CHL,88558.75504,9348.6625286
2009,CHN,599709.96107,59943.528495
2009,CIV,108886.89487,146.35648769
2009,CMR,36072.011438,50.636288014
2009,COD,635435.95837,3230.4212608
2009,COG,19073.236804,175.91933095
2009,COL,237718.0522,8517.954258
2009,COM,112.20632873,0.75284942716
2009,CPV,15.914374527,0.74353982839
2009,CRI,22427.428607,783.66062519
2009,CUB,16259.829419,2129.4760974
2009,CUW,4.6649498466,0.22561969727
2009,CYM,29.883315681,0
2009,CYP,56.438210769,13.760516433
2009,CZE,13515.576023,14.688880681
2009,DEU,28761.774966,170.21098066
2009,DMA,73.780400323,0.66785987237
2009,DNK,6645.6789497,86.598110277
2009,DOM,13966.769627,591.64030817
2009,DZA,10465.784347,6236.4297498
2009,ECU,57714.194948,2787.0846057
2009,EGY,59.56834375,10.974296437
2009,ESP,67544.719359,12963.005831
2009,EST,18822.906191,211.80296904
2009,ETH,29279.020306,38.300091644
2009,FIN,176320.2155,2159.8667014
2009,FJI,1790.7398241,40.858387934
2009,FRA,67053.599176,1382.8787269
2009,GAB,18252.221942,107.28851908
2009,GBR,37716.595439,2758.2026138
2009,GEO,448.36638086,125.20868112
2009,GGY,1.6122768795,0.30233691241
2009,GHA,38255.041605,52.97459349
2009,GIN,23388.005169,16.39720369
2009,GLP,118.32368389,3.7674354736
2009,GMB,8.9917780866,0.074948556559
2009,GNB,7963.9735044,3.7706847028
2009,GNQ,5684.8446305,11.071486004
2009,GRC,6564.5649166,2078.5666725
2009,GRD,93.769634141,1.3541294301
2009,GTM,86979.737991,8088.5714029
2009,GUF,2861.9539967,237.71323398
2009,GUY,8267.026797,487.74457297
2009,HND,51514.574102,2949.5333159
2009,HRV,2902.3690222,157.43510185
2009,HTI,2464.6713154,54.642896989
2009,HUN,10070.57104,76.492060035
2009,IDN,1944957.3442,129811.16995
2009,IMN,94.2372747,16.696657808
2009,IND,74155.043252,2554.0179329
2009,IRL,7223.5713559,150.24567468
2009,IRN,191.28761924,63.316082184
2009,IRQ,15.796631993,0.62533004961
2009,ISR,93.095759803,10.041393383
2009,ITA,14791.634904,1046.7398815
2009,JAM,3538.2817772,43.70645328
2009,JEY,2.5308714045,0.5061468422
2009,JPN,40894.679062,630.40494781
2009,KAZ,6432.6474976,1769.9829063
2009,KEN,17696.35663,62.823553519
2009,KGZ,200.9276363,109.47316165
2009,KHM,121049.90351,3170.7666254
2009,KNA,33.76806495,1.3244045137
2009,KOR,16415.967695,2331.1461853
2009,LAO,145558.83066,296.95476696
2009,LBN,340.4467987,42.19486486
2009,LBR,75136.047824,293.32471654
2009,LBY,5.5231051952,2.9900562418
2009,LCA,54.9228842,2.0916852411
2009,LIE,4.214459212,0
2009,LKA,13974.007861,288.37759383
2009,LSO,4.2877022175,0.26803664159
2009,LTU,14407.674064,40.455142702
2009,LUX,216.40010891,0.59892051083
2009,LVA,34916.182233,101.23609826
2009,MAF,0.65909474756,0
2009,MAR,1197.3975873,405.60463173
2009,MDA,187.71226919,10.75010201
2009,MDG,136536.84638,5138.6599498
2009,MDV,5.1251706412,0
2009,MEX,281120.23038,40934.167947
2009,MKD,4300.8551678,717.65811514
2009,MLI,157.69520959,0
2009,MLT,1.5645045027,0.12533668022
2009,MMR,216305.72023,4183.7705416
2009,MNE,565.16993418,62.776615265
2009,MNG,81792.048433,79828.156593
2009,MOZ,217510.17473,1242.6361131
2009,MSR,4.8675506719,0.44259378876
2009,MTQ,199.24540573,2.9059556883
2009,MUS,241.85718061,0
2009,MWI,4034.5331332,20.370400047
2009,MYS,623092.73743,11785.371812
2009,MYT,5.7046642845,0
2009,NAM,86.036954992,1.4509909288
2009,NCL,975.86237901,79.909353091
2009,NGA,25289.742059,42.159343281
2009,NIC,83078.34814,1356.6546235
2009,NLD,1559.0859733,90.589608051
2009,NOR,23316.629292,879.21298193
2009,NPL,5524.0695908,1330.7633731
2009,NZL,59613.747039,1090.6280879
2009,PAK,878.93167557,575.17610832
2009,PAN,37043.237339,995.42183049
2009,PER,177910.8867,7217.7708529
2009,PHL,60889.775518,675.43826112
2009,PLW,30.212982751,1.3733144724
2009,PNG,49210.516832,1499.8174929
2009,POL,46925.505842,202.3683179
2009,PRI,952.6811919,7.4606557372
2009,PRK,13112.960359,4578.1997293
2009,PRT,39860.01052,5597.3642824
2009,PRY,353171.61197,9109.0678701
2009,PSE,1.244830224,0.45672621003
2009,REU,187.25891075,0
2009,ROU,16176.936127,187.69047252
2009,RUS,2111642.4679,1145562.3584
2009,RWA,1381.9654571,0.23064945639
2009,SAU,0,0
2009,SDN,81.320707544,0.75436814043
2009,SEN,160.87326794,1.126145396
2009,SGP,176.97040243,1.9227661738
2009,SLB,6034.5383072,63.507480959
2009,SLE,30546.332832,66.962730681
2009,SLV,4283.9312992,159.4976823
2009,SMR,0.11155956986,0
2009,SOM,307.11474574,4.6147267187
2009,SRB,2507.2392558,42.822336022
2009,SSD,8057.6259022,77.765441608
2009,SUR,7362.015591,878.23617148
2009,SVK,11237.721272,37.818933804
2009,SVN,1948.1667925,7.0360541645
2009,SWE,208258.23241,2046.6556629
2009,SWZ,10654.13566,792.42370196
2009,SXM,2.9297104382,0.14650160175
2009,SYC,0.15181999224,0
2009,SYR,130.90677744,28.245988567
2009,TCA,105.59492121,32.048527532
2009,TCD,1065.5230546,0.4543618176
2009,TGO,5576.0787054,3.3544613165
2009,THA,132624.66713,828.37446432
2009,TJK,34.041026136,5.9750447229
2009,TKM,12.985842651,1.5868626016
2009,TLS,2633.8880083,113.65236513
2009,TTO,1377.1559021,33.326626279
2009,TUN,982.0644052,248.56446158
2009,TUR,28108.25361,4690.819465
2009,TWN,8161.8875391,542.01583467
2009,TZA,143354.23007,365.08443262
2009,UGA,23294.153862,7.3012147252
2009,UKR,48322.369761,3968.1518293
2009,UMI,0.073094671708,0
2009,URY,19312.091359,679.54767599
2009,USA,1608982.1018,226335.11528
2009,UZB,96.402607087,10.008729781
2009,VCT,29.898484611,0.44957287801
2009,VEN,142452.61955,4924.4768548
2009,VGB,5.1886632474,0.1461499414
2009,VIR,86.328965808,1.026554377
2009,VNM,137761.45216,1135.649201
2009,VUT,1096.2669456,2.213371966
2009,XAD,5.9735712102,0
2009,XKO,777.01121187,37.574879763
2009,Z01,249.09998162,67.214684113
2009,Z06,41.833016709,23.151111917
2009,Z07,4798.7835585,263.62509828
2009,ZAF,67278.579245,4319.7285153
2009,ZMB,117625.71102,208.82149428
2009,ZNC,42.26215739,8.1989013967
2009,ZWE,19396.002797,564.74320753
2010,AFG,87.728452806,76.569396328
2010,AGO,159799.61957,302.25818715
2010,AIA,0.43901786148,0
2010,ALA,633.778946,4.2421672441
2010,ALB,653.07248916,80.676800814
2010,AND,1.0837221386,0
2010,ARG,413246.02046,25833.672096
2010,ARM,162.17262433,23.77609197
2010,ATF,6.3340690891,0
2010,ATG,19.136478012,0.51421713477
2010,AUS,290725.25745,206123.47113
2010,AUT,16723.601217,148.99681921
2010,AZE,549.60008844,101.49321382
2010,BDI,1904.5879308,0.23036030138
2010,BEL,10908.972083,115.15407018
2010,BEN,529.23882176,0.53443472717
2010,BES,2.4224872928,0.44053183089
2010,BFA,6.881710213,0
2010,BGD,4667.7318025,116.41520705
2010,BGR,3569.1478132,70.118458842
2010,BHS,400.64399278,19.709971075
2010,BIH,910.63770566,33.856599122
2010,BLM,0.29320283725,0
2010,BLR,35754.015339,971.5590217
2010,BLZ,9840.0241018,1048.5020765
2010,BMU,0.91410748058,0
2010,BOL,451722.28809,107701.48652
2010,BRA,2688727.1733,319700.14985
2010,BRB,17.461984493,0.29993425453
2010,BRN,966.98652007,77.376534862
2010,BTN,4353.6216538,747.56706135
2010,BWA,30.499842323,0.21980566893
2010,CAF,48554.22428,233.40744459
2010,CAN,2104877.373,1295714.3668
2010,CHE,1737.8933321,10.687810306
2010,CHL,91495.1693,7874.0894984
2010,CHN,627855.24939,62152.767034
2010,CIV,92519.116881,219.41354355
2010,CMR,57992.249504,100.23224614
2010,COD,811874.30926,4508.3031437
2010,COG,44665.233405,1033.2852086
2010,COL,196988.46895,9328.5320659
2010,COM,92.299982459,2.2616779078
2010,CPV,1.7843328514,0
2010,CRI,13178.478469,347.74054969
2010,CUB,8608.0892552,744.15683233
2010,CUW,1.7298512752,0.07518929696
2010,CYM,39.793367723,0.2901058464
2010,CYP,63.954807015,10.906169355
2010,CZE,15439.062419,34.703044078
2010,DEU,75677.771276,363.2120143
2010,DMA,92.120367311,0.74229607943
2010,DNK,4427.8524542,33.670589372
2010,DOM,14102.967608,720.13216452
2010,DZA,2605.1900284,1057.7079457
2010,ECU,33821.807534,1510.7668442
2010,EGY,98.182305885,10.748358384
2010,ESP,56093.482861,8303.953721
2010,EST,21496.500296,116.00468359
2010,ETH,20184.156518,37.19693621
2010,FIN,167507.2469,2408.8052899
2010,FJI,2346.7643182,64.757938773
2010,FRA,143265.15951,3041.5907462
2010,FSM,76.662337524,0
2010,GAB,10674.183858,56.978124171
2010,GBR,28469.662214,1725.6333605
2010,GEO,818.59182736,62.094629701
2010,GGY,0.3023480643,0.10070846001
2010,GHA,19475.572032,16.28803072
2010,GIN,16045.58987,19.237754786
2010,GLP,127.38589695,1.4056443608
2010,GMB,23.827262736,0
2010,GNB,4900.4066555,1.056010902
2010,GNQ,6593.019238,39.410325359
2010,GRC,7787.9656135,3142.9957972
2010,GRD,159.55607143,2.1072556088
2010,GTM,59533.016082,5851.7099923
2010,GUF,3205.5582329,186.37532592
2010,GUY,10098.656647,998.62361687
2010,HND,46084.660446,1934.4679832
2010,HRV,3499.3027484,150.3605981
2010,HTI,2084.3611771,56.873150976
2010,HUN,11258.434316,178.22397885
2010,IDN,1279328.2125,74384.035453
2010,IMN,99.912792847,9.3562543842
2010,IND,47441.787022,1658.5796655
2010,IRL,3852.5549522,262.18328356
2010,IRN,195.79006761,35.946575762
2010,IRQ,13.415441119,1.7132489344
2010,ISR,89.079576049,25.536238509
2010,ITA,15804.290977,588.32013541
2010,JAM,2364.9480667,55.569862888
2010,JEY,14.680844711,3.4416982481
2010,JOR,0.065306392083,0
2010,JPN,35745.198208,835.62593309
2010,KAZ,3108.9158564,481.71039948
2010,KEN,22692.39459,117.65589475
2010,KGZ,260.97381579,97.506289014
2010,KHM,237974.54155,3018.1194425
2010,KNA,18.53841191,0.80952990427
2010,KOR,14429.425149,581.44128601
2010,LAO,167098.1285,372.67439384
2010,LBN,115.1806402,14.224141223
2010,LBR,20357.589468,42.855500328
2010,LBY,9.4142854333,3.1167116527
2010,LCA,99.842012677,2.7648710598
2010,LIE,2.7919213833,0
2010,LKA,7230.9087055,81.903783847
2010,LSO,3.7727135401,0
2010,LTU,21666.847444,171.23612874
2010,LUX,880.53456929,2.5973571631
2010,LVA,48507.194291,273.85332143
2010,MAF,0.51261701515,0
2010,MAR,988.07706698,209.24178468
2010,MDA,176.7510809,18.49604887
2010,MDG,107218.89158,7886.6084213
2010,MDV,3.1357261457,0
2010,MEX,166828.96183,14545.674994
2010,MKD,2223.1570021,74.314930314
2010,MLI,53.890561489,0.22456469363
2010,MLT,0.62600223333,0.18772941664
2010,MMR,169912.75555,4159.1375095
2010,MNE,210.93933396,22.900648585
2010,MNG,8764.2540446,7112.5013214
2010,MOZ,194550.0829,1824.5994696
2010,MSR,109.30204099,5.0890520336
2010,MTQ,75.366713574,0.7445861454
2010,MUS,23.267468837,0
2010,MWI,3991.2877198,5.311040645
2010,MYS,430950.69572,7834.1045988
2010,MYT,31.905129512,0.22519150939
2010,NAM,27.112468874,0
2010,NCL,550.42164224,102.45507992
2010,NGA,32782.064243,53.177275152
2010,NIC,212481.73737,2061.3332617
2010,NLD,3403.3898968,256.48898167
2010,NOR,40129.062844,1075.3901831
2010,NPL,2347.6986006,312.01121043
2010,NZL,56121.872153,868.99092464
2010,PAK,690.44019563,464.85609961
2010,PAN,15435.486065,408.34665975
2010,PER,142293.83822,8793.87181
2010,PHL,102649.42945,1049.9284132
2010,PLW,32.729612638,1.2205554773
2010,PNG,68760.736073,2122.9907093
2010,POL,71834.941534,682.38305466
2010,PRI,595.2798262,5.1944572672
2010,PRK,19015.050124,3911.0242121
2010,PRT,48400.980642,10826.605756
2010,PRY,442278.15617,11068.317646
2010,PSE,1.3106598118,0.39398167149
2010,REU,223.43873799,0
2010,ROU,17781.761807,221.71619101
2010,RUS,1859545.5061,811417.37529
2010,RWA,2450.3837283,1.1531175721
2010,SDN,41.838757648,0.90701521103
2010,SEN,153.82539325,0.14985950947
2010,SGP,43.91568924,0.38455507987
2010,SLB,6418.0940027,73.769799365
2010,SLE,8782.214514,22.997939618
2010,SLV,2873.0178887,91.845206833
2010,SOM,139.6464292,1.06341739
2010,SRB,2461.8686852,94.177162536
2010,SSD,3879.4104102,9.6927022889
2010,SUR,6999.861008,594.20836231
2010,SVK,17100.061088,227.36448196
2010,SVN,1428.8906978,11.532063684
2010,SWE,263646.26745,3491.2082698
2010,SWZ,6660.4084308,98.737567844
2010,SXM,0.21973067133,0
2010,SYR,240.53296655,133.10954674
2010,TCA,38.418688805,1.6449915206
2010,TCD,254.65247386,0.15113736237
2010,TGO,511.5060079,0.30530585254
2010,THA,134876.16007,1018.5722202
2010,TJK,10.857889648,2.2520132933
2010,TKM,8.8732216356,1.72684595
2010,TLS,648.85888866,36.480168151
2010,TTO,3406.833391,200.59860844
2010,TUN,398.47342561,129.28854336
2010,TUR,17007.965143,1096.5302383
2010,TWN,2459.821989,79.32349624
2010,TZA,138482.22438,505.97823607
2010,UGA,34149.342192,6.9943801757
2010,UKR,52440.798763,1645.0446636
2010,URY,17840.599216,194.82383824
2010,USA,2167603.3796,566320.74802
2010,UZB,31.924242794,11.415144775
2010,VCT,65.791941868,0.67459108043
2010,VEN,101296.61769,14838.66642
2010,VGB,3.9462251164,0.21920305721
2010,VIR,21.344954114,0.21961213223
2010,VNM,174282.13866,2604.2025966
2010,VUT,307.62891165,17.868880506
2010,XAD,0.25422667057,0
2010,XKO,468.27722859,14.722609891
2010,Z01,288.22115307,88.745688828
2010,Z06,29.780662575,11.838967547
2010,Z07,3587.3097673,136.23165668
2010,ZAF,61758.751008,6237.5611622
2010,ZMB,172815.84049,221.94813647
2010,ZNC,19.546846625,0.63023666369
2010,ZWE,6628.367322,39.725776278
2011,AFG,113.07815802,97.740835953
2011,AGO,182909.71749,189.73567747
2011,AIA,1.0245627841,0
2011,ALA,465.82244312,5.1278713396
2011,ALB,1186.3458643,612.10436581
2011,AND,0.91325760609,0.1711209516
2011,ARG,499194.74375,29722.844211
2011,ARM,173.9885745,15.087903614
2011,ATG,25.836475974,0.58878116304
2011,AUS,121316.13387,33920.923744
2011,AUT,18099.219092,111.63005776
2011,AZE,147.45568863,20.090090198
2011,BDI,960.58653052,0
2011,BEL,5016.268619,52.009575332
2011,BEN,654.66752562,2.977173274
2011,BES,8.8090017515,0.29382341946
2011,BFA,14.940994097,0
2011,BGD,4181.0810322,58.271377969
2011,BGR,3331.6906422,67.732211136
2011,BHS,624.79385252,285.23355772
2011,BIH,970.55991987,174.90499015
2011,BLR,45366.687411,859.72182524
2011,BLZ,26391.395116,6316.5322743
2011,BMU,0.13045129685,0
2011,BOL,330357.77966,57143.962165
2011,BRA,1923161.1023,180682.63724
2011,BRB,18.136973728,0.074938219292
2011,BRN,2620.3632349,138.34134279
2011,BTN,1090.9244156,127.461334
2011,BWA,21.433357928,0.28653336696
2011,CAF,49140.231378,474.21869993
2011,CAN,2160701.4759,1379230.6746
2011,CHE,1939.4859604,42.438225896
2011,CHL,99323.348548,7461.4517494
2011,CHN,598619.82025,42898.76369
2011,CIV,124736.39439,86.569457602
2011,CMR,27651.7455,45.747825152
2011,COD,429465.03134,4118.9002633
2011,COG,28374.421184,503.85163005
2011,COL,189801.62296,9107.2237664
2011,COM,122.6120992,0.45186125317
2011,CPV,32.818886925,1.1899601844
2011,CRI,10504.41312,279.99150672
2011,CUB,16312.751709,1768.6793258
2011,CUW,1.354661964,0.30104488627
2011,CYM,39.774712425,0
2011,CYP,118.5263928,35.093511156
2011,CZE,21855.307693,54.944373121
2011,DEU,34271.129428,268.24588353
2011,DMA,44.46318315,0.59357366119
2011,DNK,3132.3822869,10.697804941
2011,DOM,12960.421994,536.77747246
2011,DZA,8342.4132562,4144.267771
2011,ECU,43672.179029,1894.1481392
2011,EGY,102.62333658,25.637377131
2011,ESP,39325.332835,4590.9561418
2011,EST,27198.968997,90.495756499
2011,ETH,15462.734476,34.71560226
2011,FIN,159354.7367,2687.5027515
2011,FJI,552.80239266,4.9125239329
2011,FRA,64074.316863,1127.4490881
2011,GAB,18160.578287,154.86520357
2011,GBR,22663.311289,1164.2351691
2011,GEO,539.71436379,167.7641273
2011,GGY,1.0084180232,0
2011,GHA,36202.530445,25.25159018
2011,GIN,27637.960992,11.221018918
2011,GLP,73.906930086,2.1457622142
2011,GMB,30.422626995,0
2011,GNB,4283.9111613,1.1307308036
2011,GNQ,7706.2107288,17.451083339
2011,GRC,6200.5188033,2219.194718
2011,GRD,40.186006822,0.22575763924
2011,GTM,40533.526965,3730.8410944
2011,GUF,2708.7968446,138.23781458
2011,GUY,8363.0647466,303.39551553
2011,HND,52571.180211,2997.8605356
2011,HRV,2918.6898478,307.69327328
2011,HTI,2564.2100328,46.722196842
2011,HUN,8224.6437976,38.595775866
2011,IDN,1543627.6939,73117.808349
2011,IMN,24.07892277,3.9963651204
2011,IND,83414.64798,2280.8145151
2011,IRL,3100.6726786,86.606925105
2011,IRN,238.91215015,79.785581849
2011,IRQ,3.2901355319,0.062042890957
2011,ISR,1065.3923517,476.33601908
2011,ITA,11446.736538,1048.0406172
2011,JAM,2385.22242,32.215737702
2011,JEY,6.377444551,0.30363612607
2011,JPN,35955.324513,917.04841799
2011,KAZ,4852.3382429,678.70678956
2011,KEN,17299.603289,48.832005781
2011,KGZ,111.98228055,52.763436025
2011,KHM,192184.63191,876.69313395
2011,KNA,12.358805757,0.073529927358
2011,KOR,11718.737802,959.75968553
2011,LAO,130901.87859,405.36405938
2011,LBN,139.40904702,10.818759489
2011,LBR,34444.33602,67.988299788
2011,LBY,9.487611197,2.858325157
2011,LCA,61.57842812,1.3450698935
2011,LIE,1.6325043276,0
2011,LKA,14736.922326,130.34407837
2011,LSO,3.3540785446,0.13423824353
2011,LTU,21735.110301,79.655384331
2011,LUX,447.80867152,0.84709141641
2011,LVA,44737.519041,154.15877274
2011,MAF,9.5201550418,0.29293147984
2011,MAR,3392.4617378,1192.8068965
2011,MDA,186.86409651,16.061612545
2011,MDG,162323.34109,5816.7464676
2011,MDV,10.562158891,0
2011,MEX,186827.66836,34437.799895
2011,MKD,2156.6326767,113.71233683
2011,MLI,165.78566285,0.22552043944
2011,MLT,1.4388258727,0.50030407625
2011,MMR,135716.94086,2160.7102579
2011,MNE,494.31559997,110.05018022
2011,MNG,3550.5092124,2562.7462011
2011,MOZ,150252.54249,844.36577021
2011,MSR,6.34311255,0
2011,MTQ,152.99273974,1.8621360087
2011,MUS,487.31949644,0
2011,MWI,8270.347818,14.531972724
2011,MYS,463150.19135,5731.807597
2011,MYT,2.3272975137,0
2011,NAM,70.904166433,0.36210463978
2011,NCL,709.15686589,97.497398942
2011,NGA,53891.412236,46.367954354
2011,NIC,43279.931059,631.36447767
2011,NLD,1155.2918805,85.426927626
